Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2),Walking(0)/Jumping(1)
195.0,0.285,1.12,-0.267,1.19,1
195.0,-0.0432,2.585,1.73,7.18,1
195.0,-1.3,4.05,1.8,4.61,1
195.0,-1.99,-1.43,0.26,2.46,1
195.0,-1.48,-1.53,-1.94,2.88,1
195.0,-0.732,-0.388,-2.33,2.47,1
195.0,0.315,0.926,-1.45,1.75,1
195.0,0.404,-0.0293,0.11,0.42,1
195.0,-0.321,-0.196,0.53,0.649,1
195.0,-1.38,0.714,0.457,1.62,1
195.0,-2.59,0.982,0.767,2.87,1
195.0,-1.95,0.617,0.221,2.06,1
195.0,-0.395,-0.00896,-0.316,0.506,1
195.0,1.14,-0.354,0.0371,1.2,1
195.0,1.62,-0.271,1.02,1.93,1
195.0,0.676,0.396,0.791,1.11,1
195.0,0.237,0.886,-0.648,1.12,1
195.0,0.118,1.01,-1.37,1.71,1
195.0,-0.28,1.16,-1.17,1.67,1
195.0,-0.53,0.948,-0.729,1.31,1
195.0,-0.467,0.889,-0.376,1.07,1
195.0,0.0449,0.658,-0.126,0.671,1
196.0,0.298,0.439,-0.0523,0.533,1
196.0,0.156,0.368,-0.336,0.522,1
196.0,0.13,0.126,-0.304,0.354,1
196.0,0.336,0.519,0.0722,0.622,1
196.0,1.07,2.65,0.834,2.98,1
196.0,2.43,3.28,0.918,4.19,1
196.0,2.76,1.36,-0.0711,3.08,1
196.0,1.97,0.901,-1.11,2.43,1
196.0,1.04,1.41,-1.62,2.38,1
196.0,-0.933,0.826,-0.989,1.59,1
196.0,-0.957,-0.143,0.566,1.12,1
196.0,0.427,-2.11,2.33,3.17,1
196.0,0.906,-4.32,3.21,5.46,1
196.0,0.165,-5.09,3.35,6.1,1
196.0,-0.534,-4.62,3.4,5.76,1
196.0,-1.1,-4.18,2.68,5.08,1
196.0,-1.06,-3.65,2.15,4.37,1
196.0,-0.644,-3.24,1.56,3.65,1
196.0,-0.0134,-2.81,0.752,2.91,1
196.0,0.688,-2.15,-0.18,2.27,1
196.0,1.32,-0.969,-0.956,1.9,1
196.0,1.91,1.28,-1.26,2.63,1
196.0,2.17,3.04,-1.58,4.05,1
196.0,1.29,3.48,-2.05,4.24,1
196.0,-0.296,3.65,0.462,3.69,1
196.0,-2.26,2.11,2.11,3.75,1
196.0,-1.81,0.773,2.22,2.97,1
196.0,-0.589,-0.413,1.17,1.38,1
196.0,0.856,-0.712,-0.386,1.18,1
196.0,2.62,1.13,-1.25,3.11,1
196.0,2.73,1.67,-0.316,3.21,1
196.0,1.03,-0.454,-0.834,1.4,1
196.0,0.0245,-0.293,-1.45,1.48,1
196.0,-0.108,0.703,-1.36,1.53,1
196.0,-0.557,0.553,-0.458,0.909,1
196.0,-1.29,-0.223,0.602,1.45,1
196.0,-1.8,-0.00126,0.872,2.0,1
196.0,-2.0,0.893,1.7,2.77,1
196.0,-1.86,1.32,0.926,2.46,1
196.0,-1.57,0.723,-0.299,1.76,1
196.0,-0.988,0.232,-1.11,1.5,1
196.0,-0.365,0.16,-0.623,0.74,1
196.0,0.269,0.0622,0.347,0.444,1
196.0,0.395,-0.239,0.796,0.92,1
196.0,0.364,-0.451,0.41,0.71,1
196.0,0.309,-0.103,-0.32,0.457,1
196.0,0.311,0.71,-0.649,1.01,1
196.0,0.348,1.17,-0.335,1.26,1
196.0,0.00822,1.34,-0.107,1.35,1
196.0,-0.404,1.11,-0.194,1.2,1
196.0,-0.308,0.343,-0.0635,0.466,1
196.0,0.163,-0.624,0.347,0.732,1
196.0,0.531,-0.726,0.426,0.995,1
196.0,1.3,0.0243,0.633,1.44,1
197.0,2.47,1.34,0.242,2.82,1
197.0,3.12,3.23,0.173,4.49,1
197.0,2.43,2.69,-0.43,3.65,1
197.0,1.18,1.57,-1.05,2.23,1
197.0,0.362,1.64,-0.727,1.83,1
197.0,-0.267,1.55,0.247,1.59,1
197.0,0.366,0.137,-0.651,0.759,1
197.0,1.44,-2.25,-1.22,2.94,1
197.0,1.11,-4.05,-0.705,4.26,1
197.0,0.286,-4.54,0.0569,4.55,1
197.0,0.807,-3.82,1.16,4.08,1
197.0,1.16,-3.63,2.65,4.64,1
197.0,1.16,-3.33,3.82,5.2,1
197.0,0.812,-2.72,3.92,4.84,1
197.0,0.51,-2.32,3.48,4.22,1
197.0,0.345,-2.33,1.84,2.99,1
197.0,0.235,-2.26,-0.123,2.27,1
197.0,-0.181,-2.52,-0.474,2.57,1
197.0,-0.363,-1.92,-0.87,2.14,1
197.0,0.702,1.83,0.163,1.97,1
197.0,0.794,3.82,1.31,4.12,1
197.0,0.846,2.26,0.719,2.52,1
197.0,0.953,1.87,0.376,2.13,1
197.0,1.78,1.0796666666666668,-2.0,6.55,1
197.0,1.87,0.28933333333333344,-3.39,5.3100000000000005,1
197.0,-0.094,-0.501,-4.04,4.07,1
197.0,-0.517,-3.8,-3.11,4.94,1
197.0,0.0963,-2.8,-1.14,3.02,1
197.0,0.995,0.662,1.71,2.09,1
197.0,-1.0,2.15,3.27,4.04,1
197.0,-2.1,1.06,0.21,2.36,1
197.0,-1.75,0.738,-2.51,3.14,1
197.0,-2.08,0.792,-2.03,3.01,1
197.0,-2.21,1.23,-0.47,2.57,1
197.0,-0.884,1.09,-0.703,1.57,1
197.0,0.148,-0.28,-1.06,1.11,1
197.0,0.22,-1.16,-0.162,1.2,1
197.0,0.335,-1.28,0.536,1.43,1
197.0,0.433,-0.935,0.62,1.2,1
197.0,0.392,-0.174,0.115,0.444,1
197.0,0.358,0.588,-0.00506,0.688,1
197.0,0.212,0.997,-0.26,1.05,1
197.0,0.572,1.39,-1.02,1.81,1
197.0,1.19,1.75,-1.59,2.65,1
197.0,1.22,1.89,-1.39,2.64,1
197.0,1.56,1.59,-1.59,2.74,1
197.0,1.53,0.573,-1.21,2.03,1
197.0,1.43,-0.366,-0.469,1.55,1
197.0,1.24,-0.0719,0.742,1.44,1
197.0,1.77,1.41,1.49,2.71,1
197.0,1.82,2.35,1.76,3.45,1
197.0,1.3,1.81,1.33,2.59,1
197.0,1.17,0.92,-0.132,1.49,1
197.0,0.947,0.89,-0.969,1.62,1
198.0,-0.819,0.597,-1.34,1.68,1
198.0,-2.33,-0.588,-0.787,2.53,1
198.0,-1.17,-1.92,0.0688,2.25,1
198.0,0.305,-3.41,1.75,3.84,1
198.0,0.0905,-4.14,3.7,5.55,1
198.0,-1.02,-3.78,3.64,5.35,1
198.0,-1.93,-2.68,2.67,4.25,1
198.0,-1.83,-2.25,1.61,3.32,1
198.0,-1.46,-2.42,1.09,3.03,1
198.0,-1.04,-2.63,0.554,2.88,1
198.0,-0.804,-2.65,-0.0169,2.76,1
198.0,-0.69,-2.38,-0.18,2.48,1
198.0,-0.29,-1.96,-0.131,1.99,1
198.0,0.53,-1.69,-0.287,1.79,1
198.0,1.29,-2.0,-0.222,2.39,1
198.0,2.59,-0.532,0.253,2.66,1
198.0,2.89,3.56,1.49,4.82,1
198.0,2.33,4.93,1.5,5.66,1
198.0,2.25,5.48,-1.0,6.01,1
198.0,2.84,3.5250000000000004,-2.72,5.23,1
198.0,0.26,1.57,-4.16,4.45,1
198.0,-1.68,-2.2,-3.73,4.65,1
198.0,-2.25,-2.4,-2.19,3.96,1
198.0,-1.57,-0.759,-1.01,2.02,1
198.0,-0.874,1.83,-0.0925,2.03,1
198.0,-0.932,2.17,0.0887,2.36,1
198.0,-1.28,-1.36,0.787,2.03,1
198.0,-1.93,-1.45,0.316,2.43,1
198.0,-2.85,0.265,1.44,3.2,1
198.0,-2.93,1.33,1.65,3.62,1
198.0,-1.38,0.619,-0.292,1.54,1
198.0,-0.283,-0.0684,0.31,0.425,1
198.0,0.148,-0.346,2.17,2.2,1
198.0,0.631,-0.311,0.816,1.08,1
198.0,1.02,0.972,-0.931,1.69,1
198.0,0.421,2.47,-2.27,3.38,1
198.0,-0.00465,1.58,-2.91,3.31,1
198.0,-0.271,0.833,-1.6,1.82,1
198.0,-0.559,1.03,-0.0649,1.17,1
198.0,-0.541,1.32,0.777,1.62,1
198.0,-0.24,1.36,-0.195,1.4,1
198.0,-0.234,1.23,-1.8,2.19,1
198.0,-0.407,0.956,-2.36,2.58,1
198.0,-0.521,0.326,-1.66,1.77,1
198.0,-0.302,-0.424,-0.472,0.703,1
198.0,0.591,0.52,0.458,0.911,1
198.0,1.34,4.1,2.53,5.0,1
198.0,1.87,4.7,3.05,5.91,1
198.0,3.44,1.96,1.53,4.24,1
198.0,2.7649999999999997,0.194,-1.35,4.1,1
198.0,2.09,0.29,-2.01,2.91,1
198.0,-1.54,-0.296,-1.85,2.42,1
198.0,-2.89,-0.647,0.287,2.97,1
198.0,-0.778,-1.58,2.53,3.08,1
198.0,0.507,-3.27,3.92,5.13,1
199.0,-0.377,-4.9,4.0,6.67,1
199.0,-1.01,-5.37,4.08,6.82,1
199.0,-0.864,-5.22,2.99,6.07,1
199.0,-0.903,-5.06,2.24,5.61,1
199.0,-0.512,-4.69,1.66,5.0,1
199.0,0.0566,-3.93,0.784,4.01,1
199.0,0.474,-2.76,0.105,2.8,1
199.0,0.848,-1.2,-0.481,1.55,1
199.0,1.64,-0.476,-0.752,1.87,1
199.0,2.41,2.46,-0.733,3.52,1
199.0,2.83,3.475,0.424,7.46,1
199.0,1.96,4.49,1.1,5.02,1
199.0,0.236,0.826,0.159,0.874,1
199.0,0.67,2.57,-0.926,2.81,1
199.0,0.948,2.4050000000000002,0.334,5.9,1
199.0,-0.356,2.24,1.4,2.67,1
199.0,-1.0,-2.93,-0.0277,3.09,1
199.0,-0.55,-3.57,-1.39,3.87,1
199.0,0.354,-2.44,-0.132,2.47,1
199.0,0.716,-1.46,1.4,2.14,1
199.0,0.0498,-1.15,2.14,2.43,1
199.0,-0.58,-1.11,2.02,2.37,1
199.0,-0.764,0.0571,0.857,1.15,1
199.0,-0.335,2.44,-0.625,2.54,1
199.0,-0.172,4.19,-2.16,4.71,1
199.0,0.678,5.32,-3.0,6.15,1
199.0,0.518,4.4,-2.7,5.19,1
199.0,0.155,2.19,-1.74,2.8,1
199.0,-0.251,0.286,-0.764,0.853,1
199.0,-0.857,-0.714,0.561,1.25,1
199.0,-1.29,-0.831,1.35,2.05,1
199.0,-0.903,-0.949,1.51,2.0,1
199.0,-0.873,-0.659,1.46,1.82,1
199.0,-0.922,-0.217,0.707,1.18,1
199.0,-0.514,0.358,0.0872,0.633,1
199.0,0.0534,0.909,-0.659,1.12,1
199.0,0.564,1.79,-1.43,2.35,1
199.0,0.982,2.29,-1.86,3.11,1
199.0,0.838,2.0,-1.5,2.64,1
199.0,0.337,0.758,-0.88,1.21,1
199.0,-0.0513,-0.149,-0.357,0.391,1
199.0,0.722,-0.138,0.865,1.14,1
199.0,2.22,0.902,1.41,2.78,1
199.0,3.18,2.62,1.32,4.33,1
199.0,2.35,2.54,0.271,3.47,1
199.0,0.458,1.22,-2.48,2.8,1
199.0,-2.37,0.672,-2.7,3.65,1
199.0,-3.19,0.406,-1.51,3.55,1
199.0,-1.55,-0.797,0.884,1.96,1
199.0,0.865,-3.08,2.81,4.26,1
199.0,1.12,-5.45,3.0275,7.5,1
199.0,0.253,-5.51,3.245,7.73,1
199.0,-0.0125,-4.11,3.4625000000000004,6.31,1
199.0,-0.316,-3.56,3.68,5.14,1
200.0,-0.0323,-3.45,2.49,4.26,1
200.0,0.226,-3.44,1.13,3.62,1
200.0,0.769,-3.22,-0.387,3.34,1
200.0,1.68,-2.78,-1.43,3.55,1
200.0,2.34,-2.38,-1.99,3.89,1
200.0,2.71,-0.864,-1.87,3.4,1
200.0,3.03,3.91,-0.721,4.99,1
200.0,2.23,3.1433333333333335,1.31,5.955,1
200.0,-1.07,2.376666666666667,0.138,6.92,1
200.0,-1.745,1.61,-1.36,4.34,1
200.0,-2.42,0.558,-0.581,2.55,1
200.0,-1.2,-0.0474,0.0604,1.2,1
200.0,0.4,0.529,0.361,0.755,1
200.0,1.63,0.31,1.41,2.18,1
200.0,1.87,-1.86,0.817,2.76,1
200.0,1.18,-0.977,-1.7,2.29,1
200.0,0.142,1.12,-2.38,2.63,1
200.0,-1.15,2.24,-1.32,2.84,1
200.0,-1.85,1.99,-1.29,3.01,1
200.0,-1.81,0.88,-0.475,2.07,1
200.0,-1.52,0.675,0.0152,1.67,1
200.0,-1.36,0.378,1.44,2.01,1
200.0,-1.68,-0.35,1.18,2.08,1
200.0,-1.43,-0.713,0.545,1.69,1
200.0,-1.25,-0.404,0.611,1.45,1
200.0,-1.18,-0.155,0.869,1.47,1
200.0,-0.901,-0.0852,0.821,1.22,1
200.0,-0.218,0.315,0.517,0.644,1
200.0,0.356,0.943,0.283,1.05,1
200.0,0.881,1.33,-0.415,1.65,1
200.0,0.915,0.736,-1.42,1.84,1
200.0,0.965,0.464,-1.35,1.73,1
200.0,1.2,0.811,-1.3,1.94,1
200.0,1.03,0.677,-0.442,1.31,1
200.0,1.21,0.366,-0.401,1.33,1
200.0,1.35,1.17,-0.519,1.86,1
200.0,2.47,2.53,-0.617,3.58,1
200.0,2.95,1.95,-0.815,3.63,1
200.0,2.3,1.86,-1.38,3.26,1
200.0,0.701,2.65,-1.73,3.24,1
200.0,-1.06,2.57,-0.351,2.8,1
200.0,-1.47,1.24,1.22,2.28,1
200.0,-0.402,-1.82,2.39,3.04,1
200.0,0.526,-4.57,3.36,5.7,1
200.0,0.206,-5.36,3.58,6.45,1
200.0,-0.584,-4.26,3.1,5.3,1
200.0,-0.93,-3.85,2.37,4.62,1
200.0,-0.865,-3.57,1.83,4.1,1
200.0,-0.107,-3.25,1.25,3.49,1
200.0,0.36,-2.89,0.436,2.94,1
200.0,0.678,-2.44,-0.516,2.59,1
200.0,0.875,-2.03,-1.11,2.47,1
200.0,0.769,-1.95,-1.92,2.84,1
200.0,1.09,-0.545,-2.8,3.06,1
201.0,1.4,3.54,-2.11,4.35,1
201.0,0.127,3.71,-0.0386,5.97,1
201.0,-1.94,3.88,3.58,5.63,1
201.0,-1.12,1.08,4.05,4.34,1
201.0,-0.0433,-0.902,2.63,2.78,1
201.0,1.11,-1.38,0.386,1.82,1
201.0,1.83,-1.16,-2.5,3.31,1
201.0,2.55,1.91,-3.91,5.86,1
201.0,3.27,3.35,-1.22,4.84,1
201.0,0.388,0.036,0.494,0.629,1
201.0,-0.574,-0.00636,-0.0596,0.577,1
201.0,0.152,0.318,-0.53,0.636,1
201.0,0.0237,-0.315,-0.502,0.593,1
201.0,-1.05,-0.695,0.715,1.45,1
201.0,-1.37,-0.154,1.12,1.77,1
201.0,-1.44,0.283,1.67,2.23,1
201.0,-1.47,0.684,0.37,1.66,1
201.0,-1.31,0.873,-0.883,1.8,1
201.0,-0.732,0.754,-1.19,1.59,1
201.0,-0.0679,0.363,-0.342,0.503,1
201.0,-0.0566,0.0724,-0.132,0.161,1
201.0,-0.207,0.475,-0.752,0.913,1
201.0,-0.13,0.785,-1.49,1.69,1
201.0,-0.0737,0.662,-0.912,1.13,1
201.0,-0.372,0.872,0.0423,0.949,1
201.0,-0.318,1.39,0.189,1.44,1
201.0,0.285,1.63,-0.66,1.78,1
201.0,0.717,1.22,-1.41,1.99,1
201.0,0.624,0.676,-1.09,1.42,1
201.0,0.214,0.0256,-0.485,0.531,1
201.0,-0.0899,-0.787,-0.0235,0.793,1
201.0,0.129,-0.619,0.646,0.904,1
201.0,1.15,1.89,1.12,2.48,1
201.0,3.54,4.32,1.23,5.72,1
201.0,2.9699999999999998,2.84,-0.104,5.5,1
201.0,2.4,1.31,-1.82,3.29,1
201.0,-0.179,1.34,-2.85,3.16,1
201.0,-2.39,1.41,-0.996,2.95,1
201.0,-1.7,0.292,0.916,1.95,1
201.0,0.473,-2.88,2.48,3.83,1
201.0,0.519,-5.64,3.34,6.58,1
201.0,-0.261,-5.16,3.59,6.29,1
201.0,-0.26,-4.7,3.36,5.79,1
201.0,-0.65,-4.5,2.82,5.35,1
201.0,-0.572,-4.1,2.3,4.73,1
201.0,-0.161,-3.51,1.42,3.79,1
201.0,-0.0169,-3.11,0.365,3.14,1
201.0,0.191,-2.89,-0.457,2.93,1
201.0,0.654,-2.63,-0.736,2.81,1
201.0,1.76,0.208,-1.17,2.12,1
201.0,2.92,0.6986666666666667,-0.0357,6.37,1
201.0,2.32,1.1893333333333334,2.47,7.17,1
201.0,-0.472,1.68,2.19,2.8,1
201.0,-1.09,0.285,0.46,1.22,1
202.0,0.593,5.38,-0.743,5.46,1
202.0,0.46,1.9500000000000002,-0.829,7.29,1
202.0,0.0215,-1.48,-2.27,2.71,1
202.0,1.13,-5.14,-3.43,6.28,1
202.0,1.72,-3.65,-0.939,4.15,1
202.0,1.25,-0.886,1.51,2.15,1
202.0,-0.128,2.11,2.14,3.0,1
202.0,-2.58,1.14,0.637,2.89,1
202.0,-3.55,-0.395,-0.683,3.64,1
202.0,-3.56,-0.571,0.481,3.64,1
202.0,-2.52,0.132,0.133,2.53,1
202.0,-0.682,0.833,-1.05,1.5,1
202.0,1.06,1.85,-0.89,2.31,1
202.0,1.64,2.56,-0.81,3.14,1
202.0,1.02,1.99,-2.11,3.07,1
202.0,0.49,1.37,-2.39,2.8,1
202.0,0.275,1.22,-1.9,2.27,1
202.0,0.157,0.692,-1.21,1.4,1
202.0,0.529,0.0377,-0.414,0.673,1
202.0,0.819,-0.272,1.87,2.06,1
202.0,0.391,-0.12,2.73,2.76,1
202.0,-0.0697,0.709,1.77,1.9,1
202.0,0.345,0.906,0.309,1.02,1
202.0,0.133,0.684,-0.613,0.927,1
202.0,-0.0769,0.872,-1.05,1.37,1
202.0,0.283,1.75,-0.872,1.98,1
202.0,1.38,1.71,-0.76,2.32,1
202.0,2.01,0.307,-1.16,2.34,1
202.0,1.64,-1.26,-1.37,2.48,1
202.0,0.995,-2.03,-2.05,3.05,1
202.0,0.606,-0.975,-2.55,2.8,1
202.0,2.14,2.18,-2.34,3.85,1
202.0,0.595,3.02,-1.19,3.3,1
202.0,-2.0,0.962,-0.896,2.39,1
202.0,-1.31,0.346,0.94,1.65,1
202.0,0.207,-1.78,2.39,2.98,1
202.0,0.451,-4.96,2.7075,7.15,1
202.0,1.2,-4.69,3.0250000000000004,7.220000000000001,1
202.0,0.899,-4.15,3.3425000000000002,7.29,1
202.0,-0.111,-3.64,3.66,5.16,1
202.0,-0.197,-3.07,1.34,3.35,1
202.0,-0.275,-2.01,-0.864,2.2,1
202.0,0.855,-1.09,-2.81,3.14,1
202.0,3.1,-1.66,-4.09,5.39,1
202.0,2.64,-2.79,-2.92,4.82,1
202.0,3.0,1.25,-0.784,3.34,1
202.0,3.21,4.36,1.01,5.51,1
202.0,1.52,4.22,2.34,5.05,1
202.0,-1.37,1.8,1.05,2.5,1
202.0,-2.77,-0.0763,-0.622,2.84,1
202.0,-1.87,2.4,-1.62,3.45,1
202.0,-1.13,4.41,-0.871,4.64,1
202.0,-1.25,1.1,-0.622,1.78,1
202.0,-1.62,-1.5,-0.978,2.41,1
202.0,-1.74,-0.83,-0.645,2.04,1
203.0,-2.17,0.579,-0.315,2.27,1
203.0,-2.16,0.661,0.0193,2.26,1
203.0,-1.44,-0.35,0.118,1.48,1
203.0,-0.448,-0.823,0.821,1.25,1
203.0,0.385,-0.281,1.44,1.52,1
203.0,1.1,0.482,-0.456,1.29,1
203.0,1.14,1.62,-2.49,3.19,1
203.0,0.852,2.23,-2.97,3.81,1
203.0,0.392,1.76,-3.53,3.97,1
203.0,0.256,1.37,-3.32,3.6,1
203.0,-0.269,1.41,-1.21,1.88,1
203.0,-1.01,1.61,-0.0387,1.91,1
203.0,-0.994,1.62,-0.552,1.98,1
203.0,-1.12,1.11,-1.53,2.2,1
203.0,-1.04,1.12,-1.52,2.15,1
203.0,-1.39,0.94,-1.19,2.05,1
203.0,-1.47,0.745,-0.568,1.74,1
203.0,-0.719,-0.0902,-0.133,0.736,1
203.0,0.586,0.845,0.809,1.31,1
203.0,1.82,3.38,1.87,4.27,1
203.0,3.54,2.95,1.29,4.79,1
203.0,2.9766666666666666,1.84,-0.839,5.5,1
203.0,2.413333333333333,2.43,-1.83,4.99,1
203.0,1.85,1.58,-3.39,4.18,1
203.0,-0.564,-0.665,-2.48,2.63,1
203.0,-1.55,-1.62,0.243,2.26,1
203.0,-1.63,-2.7,4.23,5.28,1
203.0,-0.485,-3.96,4.195,7.35,1
203.0,-0.323,-5.29,4.16,7.5649999999999995,1
203.0,-1.03,-5.68,4.125,7.78,1
203.0,-0.944,-5.67,4.09,7.05,1
203.0,-0.895,-5.68,2.78,6.38,1
203.0,-0.775,-5.09,1.27,5.31,1
203.0,-0.152,-4.02,-0.701,4.08,1
203.0,0.534,-1.98,-2.13,2.96,1
203.0,1.05,3.17,-2.14,3.97,1
203.0,2.09,3.85,-0.557,4.86,1
203.0,3.13,4.53,-1.66,5.75,1
203.0,3.66,0.799,-2.61,4.57,1
203.0,3.13,-0.399,-2.57,4.07,1
203.0,3.53,3.36,1.24,5.03,1
203.0,0.952,3.12,4.22,5.34,1
203.0,-2.26,-1.87,2.49,3.84,1
203.0,-2.425,-3.19,-0.836,4.99,1
203.0,-2.59,-1.28,-0.931,3.03,1
203.0,-0.954,0.73,0.403,1.27,1
203.0,-0.438,1.56,1.68,2.33,1
203.0,-0.505,1.88,1.06,2.21,1
203.0,0.114,3.38,0.0654,3.38,1
203.0,-0.482,3.44,-2.62,4.35,1
203.0,-0.727,2.58,-2.3600000000000003,5.38,1
203.0,-0.595,1.12,-2.1,2.46,1
203.0,0.298,0.741,1.08,1.34,1
203.0,0.469,0.178,2.41,2.47,1
204.0,-0.341,-0.738,1.09,1.36,1
204.0,-0.935,-0.94,0.0161,1.33,1
204.0,-1.24,-0.706,-0.089,1.43,1
204.0,-1.3,-0.333,0.6,1.47,1
204.0,-1.1,-0.315,0.727,1.36,1
204.0,-0.629,-0.395,0.468,0.878,1
204.0,-0.422,-0.46,0.0695,0.628,1
204.0,-0.186,0.144,-0.00803,0.235,1
204.0,0.0883,0.991,-0.0975,1.0,1
204.0,0.197,1.76,-0.674,1.89,1
204.0,-0.338,2.0,-0.59,2.11,1
204.0,-0.0576,1.98,-0.367,2.01,1
204.0,0.443,1.06,0.325,1.19,1
204.0,1.21,-0.599,0.332,1.39,1
204.0,2.35,-0.409,0.028,2.39,1
204.0,3.5,1.94,-0.0418,4.01,1
204.0,3.34,4.28,-0.193,6.45,1
204.0,3.18,1.6,-0.539,3.6,1
204.0,-0.295,-2.27,-2.49,3.38,1
204.0,-2.53,-2.52,-2.05,4.11,1
204.0,-2.23,-0.64,-0.875,2.48,1
204.0,-1.67,-0.531,1.4,2.24,1
204.0,-1.34,-2.28,3.56,4.43,1
204.0,-0.187,-3.83,3.5633333333333335,5.96,1
204.0,0.0855,-4.26,3.5666666666666664,6.39,1
204.0,-0.0784,-3.84,3.57,5.25,1
204.0,-0.322,-3.3,2.32,4.05,1
204.0,-0.495,-2.64,0.743,2.79,1
204.0,-0.181,-2.17,-0.877,2.35,1
204.0,0.901,-2.28,-2.19,3.29,1
204.0,1.79,-2.63,-2.85,4.27,1
204.0,2.06,-0.799,-2.22,3.13,1
204.0,2.35,3.41,-1.06,4.28,1
204.0,2.15,5.14,0.257,5.58,1
204.0,1.35,3.45,-0.529,3.74,1
204.0,-0.117,1.24,-0.856,1.51,1
204.0,-1.5,1.44,0.417,2.12,1
204.0,-0.8,3.98,1.56,4.35,1
204.0,-1.45,1.47,1.62,2.63,1
204.0,-1.01,-1.45,0.207,1.78,1
204.0,-0.0175,-1.9,-1.36,2.34,1
204.0,0.761,-0.753,-1.79,2.09,1
204.0,0.888,0.201,-0.915,1.29,1
204.0,0.571,0.679,-0.272,0.928,1
204.0,-0.551,-0.174,0.0518,0.58,1
204.0,-1.15,-0.218,-0.22,1.19,1
204.0,-1.6,1.04,0.279,1.93,1
204.0,-1.48,1.33,0.453,2.04,1
204.0,-1.14,0.552,0.0743,1.27,1
204.0,-0.574,0.0141,-0.0505,0.577,1
204.0,0.0895,0.097,-0.126,0.183,1
204.0,0.202,-0.207,-0.15,0.326,1
204.0,0.221,-0.376,-0.146,0.46,1
204.0,0.459,-0.0184,0.321,0.56,1
205.0,0.443,0.462,-0.0988,0.648,1
205.0,0.442,0.974,-0.708,1.28,1
205.0,0.483,1.19,-1.1,1.69,1
205.0,0.368,0.964,-1.3,1.66,1
205.0,0.0147,1.01,-0.853,1.32,1
205.0,-0.536,0.946,-0.518,1.2,1
205.0,-0.237,0.445,-0.705,0.867,1
205.0,0.0403,-0.286,-0.91,0.954,1
205.0,0.446,-0.0879,-1.11,1.2,1
205.0,1.09,1.91,-1.21,2.51,1
205.0,2.55,5.26,-0.522,5.87,1
205.0,2.77,5.49,0.365,6.16,1
205.0,1.5,3.55,0.49,3.89,1
205.0,0.41,1.52,-0.248,1.59,1
205.0,-1.78,-0.572,0.437,1.92,1
205.0,-1.96,-2.35,1.73,3.51,1
205.0,-0.482,-4.19,3.33,5.38,1
205.0,-0.675,-4.630000000000001,3.23,6.77,1
205.0,-0.256,-5.07,3.43,6.13,1
205.0,-0.319,-4.8,3.09,5.72,1
205.0,-0.352,-4.77,2.55,5.42,1
205.0,-0.0032,-4.73,1.64,5.01,1
205.0,0.559,-4.41,0.388,4.46,1
205.0,1.12,-3.33,-0.949,3.64,1
205.0,1.66,-1.24,-2.18,3.01,1
205.0,2.64,2.64,-1.38,3.98,1
205.0,2.07,2.64,-0.576,3.41,1
205.0,1.3,2.06,3.36,4.15,1
205.0,-0.557,1.75,1.9983333333333333,5.33,1
205.0,-0.6375,1.29,0.6366666666666667,5.94,1
205.0,-0.718,2.66,-0.725,2.85,1
205.0,1.87,1.25,-4.27,4.875,1
205.0,3.07,-0.16000000000000014,-1.52,6.9,1
205.0,1.1,-1.57,-3.18,3.71,1
205.0,1.11,-4.08,-3.28,5.35,1
205.0,0.94,-2.22,-0.698,2.51,1
205.0,-0.326,0.611,1.77,1.9,1
205.0,-2.2,1.64,2.63,3.8,1
205.0,-2.395,0.0693,1.11,3.85,1
205.0,-2.59,-0.306,1.17,2.86,1
205.0,-1.58,0.167,1.65,2.29,1
205.0,-0.734,0.527,1.79,2.01,1
205.0,0.268,-0.195,1.43,1.47,1
205.0,0.526,-0.631,0.605,1.02,1
205.0,0.671,0.0717,-0.95,1.17,1
205.0,1.16,0.752,-1.75,2.23,1
205.0,1.44,0.919,-1.76,2.46,1
205.0,1.12,0.621,-1.61,2.06,1
205.0,0.615,0.746,-1.23,1.56,1
205.0,-0.169,0.879,-0.115,0.902,1
205.0,-0.909,0.995,0.62,1.48,1
205.0,-1.15,0.766,0.484,1.47,1
205.0,-0.907,0.486,-0.444,1.12,1
205.0,-0.416,-0.0961,-0.749,0.862,1
205.0,0.43,-0.384,-0.145,0.595,1
206.0,1.86,1.43,0.259,2.36,1
206.0,2.0100000000000002,3.77,0.311,5.7,1
206.0,2.16,2.37,-0.565,5.71,1
206.0,2.31,1.02,-1.54,2.96,1
206.0,-1.39,1.64,-1.36,2.55,1
206.0,-3.09,1.12,0.511,3.33,1
206.0,-1.89,-0.686,0.977,2.24,1
206.0,0.486,-3.41,1.25,3.66,1
206.0,0.547,-5.17,1.91,5.54,1
206.0,0.281,-5.23,1.33,5.4,1
206.0,0.511,-5.19,0.758,5.27,1
206.0,0.511,-5.18,1.39,5.39,1
206.0,0.412,-4.55,1.88,4.94,1
206.0,0.0533,-3.52,1.87,3.99,1
206.0,-0.662,-1.91,1.73,2.66,1
206.0,-0.938,0.461,0.805,1.32,1
206.0,-0.00329,2.86,-0.862,2.99,1
206.0,0.918,4.35,-0.782,4.51,1
206.0,0.24,3.66,-1.79,4.09,1
